sq_mt_built,n_rooms,n_bathrooms,has_lift,has_parking,is_exterior,floor,energy_certificate,neighborhood,house_type,rent_price,buy_price
74,2,2,True,False,False,3,unknown,Arapiles,flat,1542,445000
204,5,3,True,True,True,2,unknown,Almagro,flat,5398,1490000
89,2,2,True,True,True,2,unknown,Almagro,flat,2115,695000
115,3,2,True,True,True,2,unknown,Almagro,flat,2324,795000
83,1,1,True,False,True,1,unknown,Gaztambide,flat,1508,430000
143,1,2,True,False,True,0,unknown,Trafalgar,flat,1323,350000
408,5,4,True,True,True,5,unknown,Almagro,flat,9601,2650000
250,5,4,True,False,True,2,unknown,Trafalgar,flat,5253,1450000
110,4,1,True,False,True,4,unknown,Arapiles,flat,1735,530000
230,4,4,True,True,True,6,unknown,Almagro,flat,6702,1850000
243,4,4,True,False,True,2,unknown,Almagro,flat,5253,1450000
101,2,2,True,False,False,4,unknown,Almagro,flat,1758,540000
342,6,3,True,False,True,4,unknown,Almagro,flat,10869,3000000
335,3,3,True,True,True,5,unknown,Almagro,duplex,9764,2695000
220,3,2,True,False,True,7,unknown,Trafalgar,attic,6521,1800000
210,3,3,True,False,True,2,unknown,Almagro,flat,5793,1599000
89,3,2,True,False,False,0,bad,Nuevos Ministerios-Ríos Rosas,flat,1508,430000
178,6,1,True,False,True,1,unknown,Trafalgar,flat,2452,875000
241,5,4,True,False,True,3,bad,Almagro,flat,5235,1445000
175,3,2,True,True,True,7,bad,Arapiles,flat,2514,950000
212,5,3,True,False,True,2,unknown,Vallehermoso,flat,2516,960000
204,7,2,True,True,True,2,unknown,Trafalgar,flat,2352,810000
51,1,1,True,False,False,1,good,Nuevos Ministerios-Ríos Rosas,flat,1174,290000
485,6,6,True,True,True,1,bad,Almagro,flat,10688,2950000
241,4,3,True,True,True,2,bad,Almagro,flat,5797,1600000
35,1,1,False,False,True,4,bad,Trafalgar,flat,1094,260000
120,1,2,True,False,False,5,bad,Almagro,flat,2115,695000
75,1,1,True,False,True,0,bad,Almagro,flat,1542,445000
54,2,1,True,False,False,2,bad,Arapiles,flat,1213,305000
398,5,5,True,True,True,0,bad,Vallehermoso,flat,4891,1350000
260,4,3,True,True,True,1,bad,Arapiles,flat,2512,995000
379,4,5,True,True,True,9,good,Vallehermoso,attic,5724,1580000
120,2,2,True,False,True,2,unknown,Vallehermoso,flat,1920,610000
139,4,2,True,False,True,other,unknown,Gaztambide,flat,1474,415000
163,4,3,True,False,True,1,unknown,Vallehermoso,flat,2010,649000
95,2,2,True,False,True,2,unknown,Trafalgar,flat,1908,605000
139,6,2,False,False,True,other,unknown,Gaztambide,flat,1474,415000
301,3,3,True,False,True,2,unknown,Almagro,flat,8152,2250000
129,3,2,True,False,True,1,unknown,Gaztambide,flat,2012,650000
300,3,2,True,True,True,3,unknown,Gaztambide,flat,2509,1000000
705,6,5,True,True,True,4,bad,Almagro,flat,13768,3800000
101,3,1,False,False,True,2,unknown,Trafalgar,flat,1610,475000
325,4,2,True,False,True,2,unknown,Almagro,flat,7898,2180000
210,3,3,True,False,True,2,bad,Almagro,flat,5793,1599000
35,2,1,True,False,False,4,unknown,Nuevos Ministerios-Ríos Rosas,flat,1009,229900
40,1,1,True,False,False,1,good,Nuevos Ministerios-Ríos Rosas,flat,1122,270000
85,3,2,True,False,True,4,unknown,Gaztambide,flat,1428,395000
66,2,1,True,False,True,5,bad,Ventas,flat,830,174000
80,3,1,True,False,True,1,bad,Pueblo Nuevo,flat,963,214900
75,2,1,True,False,True,9,unknown,Quintana,flat,1058,246900
83,3,1,True,True,True,2,bad,Ventas,flat,1038,239900
67,3,1,False,False,True,2,bad,Ventas,flat,795,164000
54,2,1,False,False,True,1,bad,Pueblo Nuevo,flat,724,144900
75,3,1,True,False,True,2,bad,Ventas,flat,1018,233000
118,3,2,True,True,True,1,bad,San Juan Bautista,flat,1633,485000
363,5,4,True,True,True,4,bad,Colina,duplex,2165,1150000
181,5,3,True,False,True,1,unknown,Costillares,flat,1890,597000
360,4,6,True,True,True,2,unknown,Costillares,attic,5416,1495000
181,5,3,True,False,True,1,unknown,Costillares,flat,1890,597000
63,2,1,False,False,True,other,unknown,Pueblo Nuevo,flat,813,169000
309,5,3,True,True,True,1,bad,Costillares,flat,2165,1150000
55,2,1,False,False,True,2,unknown,Ventas,flat,777,159000
113,4,2,True,False,True,2,bad,Pueblo Nuevo,flat,1086,257000
50,2,1,False,False,True,2,bad,Ventas,flat,721,144000
117,2,2,True,True,True,8,unknown,Costillares,flat,1666,499900
83,3,1,False,False,True,4,unknown,Pueblo Nuevo,flat,948,210000
61,2,2,True,False,True,3,unknown,Pueblo Nuevo,flat,910,198000
96,3,2,True,False,True,4,bad,Concepción,flat,1346,360000
193,4,3,True,True,True,8,unknown,Costillares,flat,2464,885461
166,3,2,True,True,True,1,unknown,San Juan Bautista,duplex,1265,1280000
72,1,1,True,False,False,2,unknown,Pueblo Nuevo,flat,847,179000
71,3,1,True,False,True,3,good,Concepción,flat,1055,246000
293,5,4,True,True,True,2,good,Costillares,flat,2499,1015000
112,4,1,False,True,True,1,good,Quintana,flat,1320,349000
209,5,3,True,True,True,5,unknown,Costillares,flat,2305,785000
86,2,2,True,True,True,3,unknown,Costillares,duplex,1576,460000
82,3,1,False,False,True,1,unknown,Quintana,flat,844,178000
82,3,1,False,False,True,2,unknown,Quintana,flat,816,170000
110,2,2,True,True,True,9,bad,Pueblo Nuevo,flat,1660,497000
70,3,1,False,False,True,1,bad,Quintana,flat,867,184900
73,2,1,True,False,True,2,bad,Ventas,flat,736,147900
76,2,1,False,False,False,1,unknown,Pueblo Nuevo,flat,916,199900
70,3,1,True,False,True,1,good,Concepción,flat,948,210000
225,5,3,True,True,True,3,bad,Quintana,duplex,2360,815000
81,2,1,True,True,True,8,bad,Pueblo Nuevo,flat,1187,295000
42,1,1,False,False,True,3,bad,Pueblo Nuevo,flat,645,124900
80,3,1,False,False,True,2,bad,Pueblo Nuevo,flat,984,221500
80,2,1,False,False,True,4,bad,Pueblo Nuevo,flat,847,179000
70,3,1,True,False,True,2,bad,Ventas,duplex,795,164000
65,2,1,False,False,True,2,bad,Pueblo Nuevo,flat,743,149900
61,3,1,True,False,True,6,bad,Pueblo Nuevo,flat,698,138000
50,1,1,False,False,True,2,bad,Quintana,flat,740,149000
144,4,2,True,True,True,8,unknown,San Pascual,flat,1758,540000
60,2,1,True,False,True,0,bad,Ventas,flat,705,139900
60,2,1,False,False,True,1,bad,Pueblo Nuevo,flat,740,149000
100,2,2,True,True,True,6,bad,Pueblo Nuevo,attic,1382,375000
97,3,1,True,False,True,2,bad,Concepción,flat,1038,240000
178,5,3,True,False,True,1,bad,Pueblo Nuevo,flat,1966,630000
529,5,5,True,True,True,3,bad,San Juan Bautista,duplex,6847,1890000
132,3,2,True,False,True,9,bad,Concepción,flat,1275,330000
293,5,4,True,True,True,2,unknown,Costillares,flat,2472,1040000
279,5,4,True,True,True,1,bad,Costillares,duplex,1536,1250000
100,3,2,True,True,True,4,bad,San Pascual,flat,1553,450000
67,3,1,True,False,False,2,bad,Pueblo Nuevo,flat,780,160000
107,3,2,True,True,True,1,good,Pueblo Nuevo,flat,1370,370000
126,4,2,True,True,True,0,unknown,Costillares,flat,1781,550000
65,3,1,True,False,True,1,bad,Pueblo Nuevo,flat,758,154000
107,1,1,True,True,True,1,good,Colina,flat,1370,370000
60,1,2,True,False,True,0,good,San Pascual,duplex,1108,265000
55,2,1,True,False,False,4,bad,Pueblo Nuevo,flat,850,179900
134,4,3,True,False,True,7,bad,Costillares,flat,1667,500000
190,4,3,True,True,True,3,good,San Pascual,flat,2369,820000
92,2,2,True,False,False,4,good,Quintana,flat,1174,290000
150,4,3,True,True,True,1,unknown,San Juan Bautista,duplex,2126,700000
105,3,2,True,True,True,1,unknown,Concepción,flat,1781,550000
60,2,2,True,False,True,2,good,Pueblo Nuevo,flat,994,225000
143,4,3,True,True,True,5,unknown,San Juan Bautista,flat,2234,750000
110,3,2,True,False,True,6,bad,Concepción,flat,1235,314000
396,5,4,True,True,False,1,bad,San Pascual,flat,2017,1180000
239,4,2,True,True,True,1,unknown,Quintana,flat,1897,600000
60,2,1,False,False,True,3,unknown,Ventas,flat,762,154900
104,4,2,False,False,True,1,bad,Ventas,flat,1135,274900
150,4,2,True,True,True,7,unknown,San Juan Bautista,flat,2230,748000
90,3,2,False,False,True,3,unknown,Pueblo Nuevo,flat,1067,250000
120,4,1,True,False,True,4,unknown,Concepción,flat,1200,299900
70,2,1,True,False,True,3,unknown,Quintana,flat,1195,298000
76,3,1,False,False,True,1,bad,Ventas,flat,916,199900
120,3,2,True,False,True,4,unknown,Quintana,flat,1485,420000
71,3,2,True,False,True,3,unknown,Quintana,flat,1161,285000
70,3,1,True,False,True,1,good,Quintana,flat,833,175000
77,3,1,True,False,True,1,unknown,Quintana,flat,1066,249900
396,5,4,True,True,True,1,bad,San Pascual,duplex,2017,1180000
64,1,1,True,True,True,6,unknown,Concepción,flat,1197,299000
67,3,1,False,False,True,1,unknown,Pueblo Nuevo,flat,798,165000
520,5,4,True,True,True,3,good,San Juan Bautista,duplex,6847,1890000
158,4,3,True,False,True,1,bad,San Pascual,attic,2181,725000
117,3,2,True,True,True,1,good,Costillares,flat,1546,447000
103,4,2,True,False,True,3,unknown,Concepción,flat,1287,335000
101,4,2,True,False,True,1,unknown,Pueblo Nuevo,flat,1249,319611
345,5,4,True,True,True,2,unknown,Colina,flat,4981,1375000
118,3,2,True,True,True,3,unknown,Pueblo Nuevo,flat,1414,389000
60,2,2,True,False,True,0,good,Quintana,duplex,805,167000
60,2,1,True,False,True,other,bad,Quintana,flat,851,180000
72,3,1,True,False,True,3,bad,Quintana,flat,1064,249000
88,3,1,True,False,True,0,bad,Pueblo Nuevo,flat,813,169000
67,2,1,True,False,True,6,bad,Ventas,flat,942,208000
77,2,1,True,False,True,1,bad,Concepción,flat,933,205000
72,3,1,True,True,True,2,good,Concepción,flat,910,198000
99,3,2,True,False,True,3,bad,Pueblo Nuevo,flat,1174,290000
310,4,2,True,False,True,6,bad,Pueblo Nuevo,attic,1804,559900
74,3,1,False,False,True,1,bad,Pueblo Nuevo,flat,816,169900
75,3,1,True,False,True,1,unknown,Pueblo Nuevo,flat,851,180000
119,2,2,True,True,True,1,bad,Costillares,flat,1747,535000
279,4,3,True,True,True,1,good,San Pascual,flat,2349,1099000
113,2,1,False,False,True,other,bad,Ventas,flat,916,199900
112,2,3,True,True,True,0,good,Colina,duplex,2410,845000
104,3,2,True,True,True,1,good,Colina,attic,2452,875000
151,4,2,True,True,True,2,good,Colina,flat,2457,1050000
179,4,3,True,True,True,4,unknown,Concepción,attic,2170,720000
80,3,1,True,False,True,3,unknown,Ventas,flat,1066,249900
77,3,1,False,False,False,3,unknown,Quintana,flat,798,165000
78,1,1,True,False,True,other,unknown,Concepción,flat,780,159900
70,3,1,True,False,True,1,unknown,Concepción,flat,913,199000
69,3,1,False,False,True,3,unknown,Ventas,flat,780,160000
107,3,2,True,True,True,1,bad,Pueblo Nuevo,attic,2333,800000
71,3,1,False,False,True,0,unknown,Pueblo Nuevo,flat,798,165000
181,5,3,True,False,True,8,unknown,Costillares,flat,2081,680000
516,6,6,True,True,True,4,unknown,Costillares,duplex,6449,1780000
86,3,1,True,False,True,5,unknown,San Juan Bautista,flat,1299,340000
100,2,1,False,False,True,4,good,Pueblo Nuevo,attic,1146,279000
35,1,1,True,False,True,0,unknown,Pueblo Nuevo,duplex,646,125000
120,2,2,True,True,True,4,unknown,Colina,attic,2402,840000
160,4,3,True,True,True,2,unknown,San Juan Bautista,flat,1850,580000
141,3,2,True,True,True,2,bad,Costillares,flat,1735,530000
55,1,1,True,True,True,2,good,Quintana,flat,964,215000
46,1,1,True,False,True,0,good,Pueblo Nuevo,flat,686,135000
135,3,3,True,False,True,2,unknown,San Juan Bautista,duplex,2234,750000
62,3,1,False,False,True,3,bad,Pueblo Nuevo,flat,816,170000
80,1,1,True,False,True,2,bad,Concepción,flat,917,200000
83,3,1,True,False,True,3,bad,Quintana,flat,1006,229000
58,2,1,False,False,True,2,unknown,Quintana,flat,780,159900
66,3,1,True,False,True,4,unknown,Pueblo Nuevo,flat,901,195000
65,2,1,True,False,True,0,unknown,San Pascual,flat,1094,260000
62,2,1,False,False,True,1,unknown,Concepción,flat,1148,280000
75,3,1,True,False,True,2,unknown,San Pascual,flat,979,219900
77,2,1,True,False,True,2,bad,Concepción,flat,917,200000
70,2,1,True,False,True,3,unknown,Pueblo Nuevo,flat,762,155000
50,1,1,True,False,True,1,unknown,San Juan Bautista,flat,1187,295000
100,4,2,True,False,True,1,unknown,Pueblo Nuevo,flat,1248,318999
92,3,2,False,False,True,3,unknown,Pueblo Nuevo,flat,1067,250000
59,2,1,True,False,True,0,good,Concepción,flat,802,166000
279,4,4,True,True,True,1,good,Costillares,attic,1536,1250000
134,3,2,True,False,True,0,unknown,Colina,flat,1169,288000
169,4,3,True,True,True,1,unknown,Costillares,flat,2170,720000
75,3,1,True,False,True,0,unknown,San Pascual,flat,994,225000
60,2,1,False,False,True,3,unknown,Ventas,flat,762,155000
63,3,1,False,False,True,3,bad,Ventas,flat,755,153000
92,2,2,True,False,True,4,bad,Quintana,flat,1174,290000
74,3,1,False,False,True,4,good,Ventas,flat,762,155000
65,2,1,False,False,True,0,good,Concepción,flat,1024,235000
45,2,1,False,False,True,0,unknown,Pueblo Nuevo,flat,686,135000
75,3,1,False,False,True,2,bad,Pueblo Nuevo,flat,816,169900
73,2,1,True,False,True,7,unknown,Concepción,flat,1122,270000
81,3,1,True,False,True,1,unknown,Ventas,flat,1135,275000
149,4,2,True,True,True,8,unknown,Pueblo Nuevo,flat,1966,630000
70,2,1,True,False,True,5,bad,Ventas,flat,868,185000
81,3,1,False,True,True,2,bad,Ventas,flat,884,190000
54,2,1,False,False,True,0,bad,Ventas,flat,666,130000
89,3,1,True,False,True,3,good,Quintana,flat,1172,289000
82,3,2,True,False,True,7,unknown,Concepción,flat,881,189000
159,3,3,True,True,True,3,unknown,Colina,flat,2115,695000
114,3,1,True,False,True,9,unknown,Quintana,flat,1092,259000
77,3,1,True,False,True,3,good,Quintana,flat,1009,230000
38,1,1,True,False,True,0,unknown,San Pascual,flat,662,129000
72,2,1,True,False,True,1,unknown,Concepción,flat,1018,233000
140,4,3,True,True,True,5,unknown,Costillares,flat,1667,500000
116,3,2,True,False,True,2,unknown,Concepción,flat,1467,412000
85,2,2,True,False,True,4,unknown,Quintana,duplex,1346,360000
55,2,1,False,False,True,2,unknown,Ventas,flat,755,153000
96,2,2,True,False,True,2,unknown,Costillares,flat,1560,453000
48,2,1,True,False,True,1,unknown,Ventas,flat,740,149000
529,5,5,True,True,True,3,unknown,San Juan Bautista,attic,6865,1895000
52,1,1,True,True,True,2,unknown,Ventas,flat,827,173000
51,2,1,True,False,False,2,unknown,Ventas,flat,638,123155
50,2,1,False,False,True,4,bad,Pueblo Nuevo,flat,704,139500
130,4,3,True,True,True,2,good,San Juan Bautista,flat,1850,580000
238,5,4,True,True,True,4,unknown,San Juan Bautista,flat,2495,1020000
77,3,1,True,False,True,1,bad,Ventas,flat,758,154000
85,3,1,True,True,True,3,unknown,Concepción,flat,1250,320000
50,2,1,True,False,True,0,unknown,Quintana,flat,851,180000
54,2,1,False,False,True,4,unknown,Ventas,flat,686,135000
212,4,3,True,False,True,8,unknown,Costillares,flat,2234,750000
64,3,1,True,False,True,3,unknown,Ventas,duplex,638,123003
52,2,1,False,False,True,4,bad,Ventas,flat,702,139000
117,3,2,True,True,True,3,unknown,Ventas,flat,1416,390000
89,4,2,True,False,True,5,unknown,Costillares,flat,813,169000
247,10,2,True,False,True,2,bad,Costillares,flat,6521,1800000
50,2,1,True,False,True,4,bad,Pueblo Nuevo,flat,649,125900
108,4,2,True,False,True,3,bad,Pueblo Nuevo,flat,1094,259900
67,3,1,True,False,True,2,bad,Pueblo Nuevo,flat,758,154000
74,3,1,True,False,True,4,unknown,Pueblo Nuevo,flat,1108,265000
98,3,2,True,False,True,1,bad,Quintana,flat,1135,275000
145,3,3,True,True,True,4,bad,San Juan Bautista,flat,1873,590000
187,3,3,True,False,True,4,unknown,San Pascual,duplex,4800,1325000
170,3,3,True,False,True,3,unknown,San Pascual,duplex,4743,1309100
86,3,1,False,False,True,4,bad,Ventas,flat,878,188000
85,2,1,True,True,True,0,unknown,Ventas,flat,725,145000
194,4,4,True,True,True,8,bad,Costillares,flat,2295,780000
93,2,1,True,False,True,5,unknown,Pueblo Nuevo,attic,1135,275000
260,5,3,True,True,True,6,unknown,Costillares,flat,2504,930000
65,2,1,True,False,True,4,unknown,Quintana,duplex,1233,313000
87,3,1,True,False,True,2,unknown,Quintana,flat,1164,286000
72,2,1,True,False,True,9,good,Concepción,flat,1067,250000
91,2,2,True,True,True,7,bad,San Juan Bautista,flat,1370,370000
163,4,3,True,True,True,4,good,Costillares,flat,2192,730000
77,3,1,True,False,True,4,bad,Pueblo Nuevo,flat,933,205000
72,2,1,True,False,True,9,good,Concepción,flat,964,215000
55,2,1,True,False,True,5,unknown,Ventas,flat,917,200000
93,3,1,True,False,True,0,unknown,Ventas,flat,912,198500
260,6,5,True,True,True,3,unknown,Concepción,duplex,1313,1275000
60,2,1,False,False,True,3,bad,Pueblo Nuevo,flat,662,129000
71,2,1,False,False,True,3,bad,Pueblo Nuevo,flat,705,140000
50,1,1,True,True,True,0,unknown,Ventas,flat,773,158000
50,2,1,True,False,True,0,unknown,Quintana,flat,851,180000
74,3,1,False,False,True,5,unknown,Pueblo Nuevo,flat,725,145000
79,3,1,False,False,True,1,bad,Pueblo Nuevo,flat,847,179000
50,1,1,True,True,True,0,unknown,Ventas,flat,773,158000
55,1,1,True,True,True,0,unknown,Ventas,flat,762,155000
83,3,1,True,False,True,3,unknown,Quintana,flat,1006,229000
173,4,3,True,True,True,6,unknown,Pueblo Nuevo,duplex,1496,425000
57,2,1,False,False,True,0,unknown,Quintana,flat,625,119900
62,3,1,True,False,True,2,bad,Pueblo Nuevo,flat,813,169000
73,2,1,False,False,True,0,unknown,Pueblo Nuevo,flat,751,152000
161,3,3,True,False,True,1,unknown,San Pascual,duplex,1341,1272000
179,4,3,True,True,True,3,good,San Juan Bautista,flat,2512,945000
60,1,1,False,False,True,0,unknown,Pueblo Nuevo,flat,678,132900
145,4,2,True,True,True,8,bad,San Pascual,flat,1758,540000
55,2,1,False,False,True,1,unknown,Concepción,flat,1038,240000
74,3,1,True,False,True,2,unknown,Ventas,flat,910,198000
59,2,1,False,False,True,5,unknown,Pueblo Nuevo,flat,503,92000
113,3,2,True,True,True,1,unknown,Pueblo Nuevo,flat,1346,360000
112,3,2,True,False,True,3,unknown,Pueblo Nuevo,flat,1416,390000
70,3,1,True,False,True,1,unknown,Ventas,flat,1024,235000
267,4,3,True,True,True,3,bad,San Juan Bautista,attic,2300,1115000
134,4,2,True,True,True,8,unknown,Concepción,flat,1599,470400
54,3,1,False,False,True,2,bad,Pueblo Nuevo,flat,728,146000
120,3,2,True,True,True,3,unknown,Costillares,flat,1587,465000
120,4,1,True,False,True,3,bad,Ventas,flat,1323,350000
83,1,1,True,True,True,4,bad,Colina,flat,1238,315000
173,4,2,True,True,True,1,unknown,Costillares,flat,2012,650000
61,2,1,False,False,True,4,bad,Quintana,flat,851,180000
158,4,2,True,True,True,9,unknown,Costillares,attic,1966,630000
84,2,1,True,True,True,2,unknown,Costillares,flat,1346,360000
47,1,1,True,True,True,7,unknown,Costillares,flat,1204,301700
292,6,3,True,True,True,4,unknown,Costillares,flat,4981,1375000
194,4,4,True,True,True,0,good,San Pascual,flat,2515,985000
529,5,5,True,True,True,3,good,San Juan Bautista,flat,6847,1890000
326,5,5,True,True,True,4,bad,Costillares,duplex,2070,1170000
291,4,4,True,True,True,3,unknown,Colina,flat,2165,1150000
177,3,3,True,False,True,3,unknown,Costillares,flat,1885,595000
514,5,5,True,True,True,4,unknown,Costillares,attic,6449,1780000
79,3,1,True,False,True,1,unknown,Pueblo Nuevo,flat,833,175000
83,2,2,True,False,True,0,unknown,Quintana,flat,846,178790
156,4,1,False,False,True,1,unknown,Ventas,flat,1122,270000
106,3,2,True,False,True,7,unknown,Ventas,flat,1174,290000
80,4,1,True,False,True,5,unknown,Concepción,flat,1187,295000
76,2,2,True,True,True,1,unknown,San Juan Bautista,flat,1508,430000
134,4,2,True,True,True,1,unknown,Costillares,flat,1825,569000
128,3,2,True,True,True,2,good,Colina,attic,2440,1060000
148,3,3,True,False,True,3,unknown,San Pascual,duplex,2117,696000
100,3,2,True,True,True,1,unknown,Concepción,flat,1781,550000
70,2,1,True,False,True,3,unknown,San Pascual,flat,1000,227000
178,4,3,False,False,True,0,good,Ventas,flat,1824,568700
74,3,1,True,False,True,4,unknown,Pueblo Nuevo,flat,1108,265000
144,4,2,True,True,True,8,bad,San Pascual,flat,1758,540000
240,5,4,True,True,True,8,good,San Pascual,duplex,1536,1250000
220,3,3,True,True,True,1,unknown,Costillares,flat,2452,875000
42,1,1,True,True,True,5,bad,Costillares,flat,1038,240000
143,3,3,True,True,True,0,good,Colina,flat,2208,1140000
345,5,4,True,True,True,2,unknown,Colina,flat,4981,1375000
62,3,1,False,False,True,2,unknown,Pueblo Nuevo,flat,742,149500
81,2,1,True,False,True,1,unknown,Pueblo Nuevo,flat,1031,237500
118,3,2,True,False,True,1,unknown,Concepción,flat,1187,295000
152,2,2,True,True,True,8,unknown,Costillares,flat,2012,650000
221,4,3,True,True,True,2,unknown,San Juan Bautista,flat,2457,1050000
85,2,2,True,False,True,1,unknown,Ventas,flat,1185,294260
83,2,2,True,False,True,2,unknown,Ventas,flat,1153,281800
83,2,2,True,False,True,1,unknown,Ventas,flat,1140,276800
82,2,2,True,False,True,0,unknown,Ventas,flat,1123,270400
77,2,2,True,False,True,4,unknown,Ventas,flat,1152,281360
83,2,2,True,False,True,4,unknown,Ventas,flat,1222,308870
81,2,2,True,False,True,1,unknown,Ventas,flat,1144,278350
83,2,2,True,False,True,3,unknown,Ventas,flat,1166,286800
77,2,2,True,False,True,1,unknown,Ventas,flat,1083,255770
85,2,2,True,False,True,2,unknown,Ventas,flat,1197,299000
77,2,2,True,False,True,2,unknown,Ventas,flat,1094,260040
77,2,2,True,False,True,3,unknown,Ventas,flat,1106,264310
87,3,1,True,False,True,5,unknown,Pueblo Nuevo,flat,878,188200
